id,summarized,text,root,length,emotion
hit:7018_conv:14036_uttr:1,1,I'm having a baby next week...,have,8,prepared
hit:7019_conv:14039_uttr:1,0,My boyfriend hasn't been paying much attention to me lately.,pay,12,jealous
hit:7020_conv:14041_uttr:1,0,My husband and I have been married 22 years now.,marry,11,content
hit:7023_conv:14047_uttr:1,0,"It took a lot of work and a whole lot of training, but last week I managed to place second place in a bodybuilding show I competed in!",take,30,proud
hit:7025_conv:14051_uttr:1,0,I keep heading a noises coming from my attic,keep,9,annoyed
hit:7026_conv:14052_uttr:1,0,"I was really looking forward to going to a picnic I had planned on Sunday, but it is gonna rain...",look,23,devastated
hit:7026_conv:14053_uttr:1,0,I am really looking forward this weekend because a good friend of mine got some concert tickets.,look,18,excited
hit:7029_conv:14058_uttr:1,0,My dad had been stationed overseas for over a year and and wasn't expected back for 3 months.,station,20,surprised
hit:7029_conv:14059_uttr:1,1,My home feels empty without her around.,feel,8,lonely
hit:7031_conv:14062_uttr:1,0,My mother in law cannot mind her own business.,mind,11,angry
hit:7032_conv:14065_uttr:1,0,I'm pretty peeved since my boss just called me to come in and do something at work on my day off.,peeve,23,angry
hit:7033_conv:14066_uttr:1,0,We tried for a long time to get pregnant.,try,10,devastated
hit:7033_conv:14067_uttr:1,0,I need to go buy me some new beach clothes,need,10,prepared
hit:7034_conv:14068_uttr:1,0,"i love calisthenics , recently i moved up my push ups to a total of 1000 and astonished at what the body is capable",move,24,impressed
hit:7034_conv:14069_uttr:1,0,I want to surprise my mother this weekend for her birthday with a gift.,want,15,caring
hit:7035_conv:14070_uttr:1,1,I hope Australia will win the world cup,hope,8,anticipating
hit:7038_conv:14077_uttr:1,1,My baby said MAMA for the first time.....,say,9,proud
hit:7042_conv:14084_uttr:1,0,I have lent some money to one of my friends friend who was in need.,lend,16,trusting
hit:7043_conv:14086_uttr:1,1,I entered a raffle at work.,enter,7,hopeful
hit:7043_conv:14087_uttr:1,0,"One morning, around 4 am, we woke our girls up and packed the up in the car and headed out of town, without telling them anything about where we were going.",wake,35,excited
hit:7044_conv:14088_uttr:1,0,I feel really sad and was emotional over hearing my friend's dog passed away.,feel,16,devastated
hit:7045_conv:14091_uttr:1,0,I ate the last piece of cake which was supposed to be for my husband... oops!,eat,18,guilty
hit:7046_conv:14093_uttr:1,0,I spent time today folding up all of my daughter's dance shirts from the time she was 2 years old.,spend,22,sentimental
hit:7048_conv:14097_uttr:1,0,My friends father works at a hospital and went on the roof to meet a chopper and a patient one day.,work,22,surprised
hit:7049_conv:14098_uttr:1,0,Next week is going to be freaky!,go,8,afraid
hit:7049_conv:14099_uttr:1,0,"My vacation is coming up, just thinking about it makes me happy!!",come,15,joyful
hit:7051_conv:14102_uttr:1,0,My daughter started kindergarten today.,start,6,sad
hit:7054_conv:14108_uttr:1,0,I've got a job interview coming up,get,8,confident
hit:7054_conv:14109_uttr:1,1,I feel like it's all a ablur now,feel,9,nostalgic
hit:7055_conv:14110_uttr:1,1,I am feeling a bit sad since my wife left for a trip this weekend.,feel,16,lonely
hit:7056_conv:14113_uttr:1,0,I feel so bad about the other night,feel,8,guilty
hit:7057_conv:14114_uttr:1,0,Today I saw the world's biggest cockroach,see,8,disgusted
hit:7058_conv:14116_uttr:1,0,"I am feeling very stressed because I have a package being delivered express, but the tracking has been all wrong.",feel,22,anxious
hit:7060_conv:14121_uttr:1,0,I can't wait for next month,wait,7,anticipating
hit:7061_conv:14122_uttr:1,0,I applied for a new job and my interview went great!,apply,12,confident
hit:7062_conv:14124_uttr:1,0,"I really hate that this restaurant keeps leaving their menus on my door every week, and those flyers are everywhere!",hate,22,annoyed
hit:7062_conv:14125_uttr:1,0,i cut someone off in traffic the other day,cut,9,guilty
hit:7064_conv:14128_uttr:1,0,I really don't like it when people talk during a movie.,like,13,annoyed
hit:7065_conv:14130_uttr:1,0,My uncle died last year in may,die,7,sad
hit:7066_conv:14132_uttr:1,0,"I expected a good hike this year, but i didnt get it",expect,14,disappointed
hit:7066_conv:14133_uttr:1,0,I watched the first season of one of my favorite childhood shows in only two days just recently.,watch,19,nostalgic
hit:7067_conv:14134_uttr:1,0,My uncle died last year in april,die,7,devastated
hit:7069_conv:14139_uttr:1,0,"My husband randomly got me a laptop,,,, I wasnt expecting that!",expect,17,surprised
hit:7070_conv:14140_uttr:1,0,I am shocked the Falcons didn't score tonight vs the Jets.,shock,13,surprised
hit:7070_conv:14141_uttr:1,0,someone cut me off in traffic today,cut,7,angry
hit:7071_conv:14142_uttr:1,1,One of the driver in front used the blinker for left and took a right.,use,16,annoyed
hit:7071_conv:14143_uttr:1,0,It sucks that summer is almost over for me.,suck,10,sad
hit:7072_conv:14144_uttr:1,0,I can't believe I won the poker game.,believe,10,surprised
hit:7072_conv:14145_uttr:1,0,I didnt know anyone my first year of uni,know,10,lonely
hit:7073_conv:14146_uttr:1,0,I really wish they would bring back 8 tracks.,wish,10,nostalgic
hit:7074_conv:14149_uttr:1,1,I ate the last piece of cake.,eat,8,guilty
hit:7075_conv:14151_uttr:1,0,I met this girl from Tinder one time and it went so badly haha.,meet,15,anxious
hit:7077_conv:14154_uttr:1,0,i stubbed my toe the other day,stub,7,annoyed
hit:7077_conv:14155_uttr:1,1,I feel bad thou.,feel,5,guilty
hit:7078_conv:14156_uttr:1,1,I waited all night on the day that Halo 3 came out.,wait,13,anticipating
hit:7078_conv:14157_uttr:1,0,My friend dropped his phone but dived and caught it,drop,10,impressed
hit:7079_conv:14158_uttr:1,0,I really get scared when I have to talk to people in public.,get,14,terrified
hit:7080_conv:14161_uttr:1,0,I cried when my best friend moved away.,cry,9,sad
hit:7082_conv:14165_uttr:1,1,I do not want to go to school Monday.,want,10,apprehensive
hit:7083_conv:14166_uttr:1,0,I really wish summer wasn't ending.,wish,8,sad
hit:7084_conv:14168_uttr:1,0,My friend dropped his phone but dived and caught it,drop,10,impressed
hit:7084_conv:14169_uttr:1,0,I am not looking forward to my surgery.,look,9,anxious
hit:7086_conv:14173_uttr:1,1,It happens fairly often.,happen,5,devastated
hit:7087_conv:14175_uttr:1,0,My nephew starts 10th grade this year!,start,8,proud
hit:7088_conv:14176_uttr:1,0,I still can't believe my mother isn't coming to my wedding.,believe,14,surprised
hit:7091_conv:14183_uttr:1,1,"No matter how many girls I matched with on Tinder, I never left my girlfriend for a better one.",leave,21,faithful
hit:7092_conv:14184_uttr:1,0,I was really taken back by how good Metallica was in concert.,take,13,impressed
hit:7092_conv:14185_uttr:1,0,I'm going clothes shopping soon,go,6,prepared
hit:7093_conv:14187_uttr:1,0,I cut someone off in traffic today,cut,7,guilty
hit:7094_conv:14188_uttr:1,0,I didnt know anyone my first semester of uni,know,10,lonely
hit:7094_conv:14189_uttr:1,0,I really do not like being around spiders.,like,9,terrified
hit:7095_conv:14190_uttr:1,0,I studied all week for my test and im so ready to take it,study,15,confident
hit:7095_conv:14191_uttr:1,0,I jumped for joy when my baby was born.,jump,10,joyful
hit:7096_conv:14192_uttr:1,0,someone cut me off in traffic today,cut,7,furious
hit:7096_conv:14193_uttr:1,0,I found my old yearbook in a closet yesterday,find,9,nostalgic
hit:7097_conv:14194_uttr:1,1,My closest friend is moving away to another state.,move,10,sad
hit:7097_conv:14195_uttr:1,0,"Everytime I see roses, I think of my grandma.",think,11,sentimental
hit:7099_conv:14199_uttr:1,0,my friends dad died in july,die,6,sad
hit:7100_conv:14200_uttr:1,0,I can't believe I lied to my brother.,believe,10,ashamed
hit:7100_conv:14201_uttr:1,0,The car in front of me crashed when i was on the road today,crash,14,surprised
hit:7101_conv:14203_uttr:1,0,YI still can't believe my parents for divorced.,believe,10,surprised
hit:7102_conv:14204_uttr:1,0,My dad died last year,die,5,devastated
hit:7102_conv:14205_uttr:1,0,I really pray my Christmas bonus comes in this year.,pray,11,hopeful
hit:7103_conv:14206_uttr:1,0,Im so pumped for tonight!,be,7,excited
hit:7104_conv:14208_uttr:1,0,"Ive just been hanging out with friends and playing games this past week, its been nice",hang,18,content
hit:7104_conv:14209_uttr:1,0,My son took his first steps.,take,7,proud
hit:7105_conv:14210_uttr:1,0,I wish I could be like Michael Jordan.,wish,9,jealous
hit:7105_conv:14211_uttr:1,0,It really sucked when I was in senior year.,suck,10,lonely
hit:7106_conv:14212_uttr:1,0,I cried when I found out I couldn't attend Harvard.,cry,12,sad
hit:7106_conv:14213_uttr:1,0,I stubbed my toe today,stub,5,annoyed
hit:7107_conv:14214_uttr:1,0,I know I will win a WSOP bracelet next summer.,know,11,confident
hit:7108_conv:14217_uttr:1,0,My nephew started 10th grade this week,start,7,proud
hit:7109_conv:14218_uttr:1,0,I still am in disbelief ACDC is coming back.,come,10,surprised
hit:7109_conv:14219_uttr:1,0,I was watching this horror film the other day and it was so scary.,watch,15,terrified
hit:7110_conv:14221_uttr:1,0,I cut someone off in traffic today and felt so bad,cut,11,guilty
hit:7111_conv:14222_uttr:1,0,My father won his golf tournament last weekend.,win,9,proud
hit:7111_conv:14223_uttr:1,0,I got cut off in traffic today,cut,7,annoyed
hit:7112_conv:14225_uttr:1,0,aw a guy drop his phone and kick it back into his hand like a hacky sack,drop,17,impressed
hit:7114_conv:14229_uttr:1,1,I cooked a big meal for my whole family tonight.,cook,11,grateful
hit:7115_conv:14231_uttr:1,0,It sucked when I was in senior year of high school since my brother left for college.,suck,18,sad
hit:7116_conv:14232_uttr:1,1,My sister is getting married next week.,marry,8,sentimental
hit:7117_conv:14235_uttr:1,0,I went to a local baking competition and got first place,go,11,proud
hit:7118_conv:14236_uttr:1,0,I can't wait to see The Weeknd in concert tonight.,wait,12,excited
hit:7120_conv:14240_uttr:1,0,I found my old yearbook yesterday,find,6,sad
hit:7121_conv:14243_uttr:1,0,I needed a B in calculus to keep the GPA that I needed.,need,14,content
hit:7122_conv:14244_uttr:1,1,I felt that I would pass for sure.,feel,9,confident
hit:7124_conv:14248_uttr:1,0,"It seems like every time I go on Tinder and find a good girl, she just finds a better guy and leaves me.",find,25,disgusted
hit:7124_conv:14249_uttr:1,0,Today in the food court I saw someone drop some french fries on the ground and then picked them up and ate them,see,23,disgusted
hit:7125_conv:14251_uttr:1,0,I just ate a whole pack of cookies,eat,8,ashamed
hit:7127_conv:14254_uttr:1,0,"A week ago I invited everyone to my birthday party and everyone was sure they would come, but on the last minute, they all came up with excuses",invite,30,lonely
hit:7128_conv:14256_uttr:1,0,"I worried to go home, since my dad will scold me.",worry,13,apprehensive
hit:7131_conv:14262_uttr:1,1,I have not learned swimming since childhood.,learn,8,afraid
hit:7131_conv:14263_uttr:1,0,"Yesterday I found my old videogame console, it worked perfectly and I spent the evening playing",work,17,nostalgic
hit:7132_conv:14264_uttr:1,0,I totally thought that I aced this calculus test I took like a year ago.,think,16,surprised
hit:7132_conv:14265_uttr:1,0,My best friend helped me assemble a surprise party for my sister in record time,help,15,grateful
hit:7134_conv:14268_uttr:1,1,I am aiming for best result,aim,6,faithful
hit:7135_conv:14270_uttr:1,0,I have been doing lots of research for a job interview next week,do,13,prepared
hit:7135_conv:14271_uttr:1,0,Someone ran over my dog the other day and then ran away,run,12,sad
hit:7136_conv:14273_uttr:1,1,I never knew I was doing this one math problem wrong until my friend let me know.,know,18,apprehensive
hit:7137_conv:14275_uttr:1,0,I brought my very first car after years of saving money,bring,11,proud
hit:7138_conv:14276_uttr:1,1,My cousin won a athlete meet not long ago.,win,10,impressed
hit:7138_conv:14277_uttr:1,0,My boss earns way more money than me for less work.,earn,12,jealous
hit:7139_conv:14278_uttr:1,0,I fed some dead bodies to pigs.,feed,8,lonely
hit:7139_conv:14279_uttr:1,0,My friend want's nothing to do with me anymore.,want,11,sad
hit:7140_conv:14280_uttr:1,0,Me and my girlfriend ran into one of her friend's and it made me upset.,run,17,jealous
hit:7140_conv:14281_uttr:1,0,My friend just bought a new Audi.,buy,8,jealous
hit:7141_conv:14282_uttr:1,0,"It always feels really good to think about great, happy times.",feel,13,nostalgic
hit:7142_conv:14284_uttr:1,0,I am going to find another job this week,go,9,confident
hit:7143_conv:14286_uttr:1,0,I saw a tv show last night where a guy ate a live squid,see,14,disgusted
hit:7143_conv:14287_uttr:1,0,Yesterday I bought my very first videogame with my own money,buy,11,proud
hit:7144_conv:14288_uttr:1,0,I've worn a necklace that my dad got me every day since.,wear,14,sentimental
hit:7144_conv:14289_uttr:1,0,After he gave me the car I couldn't believe it,give,11,grateful
hit:7145_conv:14290_uttr:1,0,I took a test the other day.,take,8,confident
hit:7145_conv:14291_uttr:1,0,I made a great pizza the other day,make,8,proud
hit:7146_conv:14293_uttr:1,0,I was watching tv when I saw someone eat a live insect,watch,12,disgusted
hit:7147_conv:14295_uttr:1,0,My pizza got delivered and it's cold.,deliver,9,angry
hit:7148_conv:14297_uttr:1,0,I got an unexpected parcel the other day,get,8,surprised
hit:7149_conv:14299_uttr:1,0,This girl flat out lied to me in the most rude possible way.,lie,14,furious
hit:7150_conv:14300_uttr:1,0,Someone broke out my car window.,break,7,furious
hit:7152_conv:14304_uttr:1,0,I saw a man eat 10 hamburgers.,see,8,impressed
hit:7154_conv:14309_uttr:1,0,I got a parcel in the mail the other day,get,10,surprised
hit:7156_conv:14312_uttr:1,0,I forgot my wallet at work.,forget,7,annoyed
hit:7157_conv:14314_uttr:1,0,I can't wait for teh Spanish football season to start,wait,11,excited
hit:7157_conv:14315_uttr:1,0,I accidentally ate someone else's cake at work,eat,9,guilty
hit:7158_conv:14317_uttr:1,0,I'm planning to start my world tour.,plan,9,joyful
hit:7159_conv:14318_uttr:1,0,my cat vomited on my rug today,vomit,7,disgusted
hit:7159_conv:14319_uttr:1,0,Poor people are always asking me for money.,ask,9,annoyed
hit:7160_conv:14320_uttr:1,0,A guy cut me off in traffic today,cut,8,angry
hit:7161_conv:14322_uttr:1,1,I unfortunately decided to go on one of those really risque websites one time.,decide,15,disgusted
hit:7161_conv:14323_uttr:1,0,I got an unexpected parcel in the post thsi week,get,10,surprised
hit:7162_conv:14324_uttr:1,0,My girlfriend broke up with me and now is in a relationship with my best friend,break,16,sad
hit:7162_conv:14325_uttr:1,0,My girlfriend dumped me yesterday.,dump,6,sad
hit:7163_conv:14326_uttr:1,0,I am looking forward to the new football season.,look,10,anticipating
hit:7163_conv:14327_uttr:1,0,I managed to perfectly dispose of some bodies this week.,manage,11,proud
hit:7164_conv:14329_uttr:1,0,I hope i get the job i applied for last week,hope,11,hopeful
hit:7165_conv:14331_uttr:1,0,My girlfriend has been ignoring me for the whole day,ignore,10,jealous
hit:7166_conv:14332_uttr:1,0,My coworker just bought a new Mercedes.,buy,8,jealous
hit:7167_conv:14334_uttr:1,0,I received a pair of speakers as a compliment.,receive,10,surprised
hit:7168_conv:14336_uttr:1,0,My pet hamster died the other day.,die,8,sad
hit:7168_conv:14337_uttr:1,0,I cut someone off in traffic today,cut,7,ashamed
hit:7169_conv:14338_uttr:1,0,My friend got promoted at work,promote,6,proud
hit:7169_conv:14339_uttr:1,0,"I ordered something online last week, and now I can't wait until it comes on the mail",order,19,anticipating
hit:7170_conv:14341_uttr:1,0,"My son came first in his English class, which is a big deal since he is Asian.",come,19,proud
hit:7171_conv:14342_uttr:1,0,I just ate a whole pack of cookies,eat,8,ashamed
hit:7171_conv:14343_uttr:1,0,someone tried to take my phone today,try,7,furious
hit:7172_conv:14344_uttr:1,0,I lent a work mate £250 when he moved to South Africa,lend,13,trusting
hit:7173_conv:14346_uttr:1,0,My dad forgot to pick me up today after school,forget,10,jealous
hit:7173_conv:14347_uttr:1,0,A tornado came through my area last week,come,8,terrified
hit:7175_conv:14350_uttr:1,1,English premier league started this weekend.,start,7,excited
hit:7175_conv:14351_uttr:1,0,Someone stole my newspaper this morning.,steal,7,furious
hit:7176_conv:14352_uttr:1,1,Me and my friends ran out of gas in the middle of nowhere one time.,run,16,terrified
hit:7176_conv:14353_uttr:1,0,My parents planned a welcoming party behind my back when I came back from college!,plan,16,surprised
hit:7177_conv:14354_uttr:1,0,"Hi, I was going exploring with my mates, and got trapped in a cave!",go,17,terrified
hit:7178_conv:14357_uttr:1,0,my cat vomited on my rug today,vomit,7,annoyed
hit:7179_conv:14358_uttr:1,0,Someone ate the last slice of pizza.,eat,8,furious
hit:7182_conv:14364_uttr:1,0,I bought 30 lottery tickets and I found out I did not win the lottery in any of them!,buy,20,sad
hit:7182_conv:14365_uttr:1,0,I applied for a job last week,apply,7,hopeful
hit:7183_conv:14366_uttr:1,0,my heart cannot contain my joy to know that I can carry my grand child,contain,16,excited
hit:7184_conv:14368_uttr:1,0,I randomly bumped into someone I havent seen for years yesterday,bump,12,surprised
hit:7184_conv:14369_uttr:1,0,Someone stole one of my pigs.,steal,7,angry
hit:7185_conv:14370_uttr:1,1,I started sweating and stuttering so badly ugh!,start,9,embarrassed
hit:7186_conv:14373_uttr:1,0,My friend just bought a mansion.,buy,7,jealous
hit:7187_conv:14374_uttr:1,0,I applied for a job last week,apply,7,hopeful
hit:7188_conv:14376_uttr:1,0,I saw someone eating something they picked up from the trash,see,11,disgusted
hit:7189_conv:14378_uttr:1,0,I watched a TV show last night where a guy ate a live squid,watch,14,disgusted
hit:7189_conv:14379_uttr:1,0,I still remember the dat when my dad got me an xbox for christmas.,remember,15,joyful
hit:7190_conv:14381_uttr:1,0,I saw a couple of kids walking around in their high school football uniforms after practice the other day.,see,20,nostalgic
hit:7191_conv:14382_uttr:1,0,A guy keeps asking me about pigs.,keep,8,annoyed
hit:7191_conv:14383_uttr:1,0,I'm really looking forward to going back to college.,look,11,excited
hit:7192_conv:14384_uttr:1,0,My friends left me and I had to walk home by myself without anyone to talk to,leave,17,lonely
hit:7192_conv:14385_uttr:1,0,i knew no one first semester of college,know,8,lonely
hit:7193_conv:14386_uttr:1,0,I saw someone put chocolate on their nachos.,see,9,disgusted
hit:7194_conv:14388_uttr:1,1,I just ate a whole pack of cookies.,eat,9,ashamed
hit:7195_conv:14391_uttr:1,0,I saw a bird fly into my window today,see,9,surprised
hit:7196_conv:14392_uttr:1,0,I am hoping to get a new job next week,hope,10,anticipating
hit:7196_conv:14393_uttr:1,0,My can ran out of gas whilst I was driving in the outbacks of Australia.,run,16,terrified
hit:7197_conv:14394_uttr:1,0,I ate at the Olive Garden earlier.,eat,8,content
hit:7197_conv:14395_uttr:1,0,I saw an old cartoon i used to watch,see,9,nostalgic
hit:7198_conv:14396_uttr:1,1,"One time I saw something I wanted in a guy's house that I didn't even like much, so I took it.",take,25,guilty
hit:7198_conv:14397_uttr:1,0,My cat vomited on my rug today,vomit,7,angry
hit:7199_conv:14398_uttr:1,0,I studied for a test for 3 days straight this week,study,11,confident
hit:7200_conv:14401_uttr:1,0,I cut someone off in traffic today,cut,7,ashamed
hit:7201_conv:14402_uttr:1,0,I studied really hard for a physics test and it was the first time that I ever knew that I did well on a test before.,study,27,confident
hit:7201_conv:14403_uttr:1,0,my cat vomited on my shoes today,vomit,7,disgusted
hit:7202_conv:14405_uttr:1,0,A dog was chasing me down my street.,chase,9,terrified
hit:7203_conv:14406_uttr:1,0,No one wants to each lunch with me at work.,want,11,lonely
hit:7203_conv:14407_uttr:1,0,My son got into a fight with a bully.,get,10,proud
hit:7205_conv:14410_uttr:1,0,My wife just makes me furious,make,6,impressed
hit:7206_conv:14412_uttr:1,0,I hate getting ghosted by girls from Tinder.,hate,9,furious
hit:7206_conv:14413_uttr:1,0,My friend got promoted last week after one month of working,promote,11,impressed
hit:7207_conv:14415_uttr:1,0,My friend got promoted last week after one month of working,promote,11,impressed
hit:7208_conv:14416_uttr:1,0,found out my son has been bullying other kids at school.,find,12,disappointed
hit:7209_conv:14419_uttr:1,0,I love my girlfriend but she can get me so angry,love,11,angry
hit:7210_conv:14420_uttr:1,0,My friend got my dream job,get,6,jealous
hit:7210_conv:14421_uttr:1,0,I feel apprehensive every time I have to make a speech,feel,11,apprehensive
hit:7211_conv:14422_uttr:1,0,"If I knew I was going to meet such incidents in Washington, I should have gone to Florida",go,19,disappointed
hit:7212_conv:14425_uttr:1,0,My wife planned a welcoming party for me behind my back!,plan,12,surprised
hit:7213_conv:14426_uttr:1,0,I'm feeling happy at the moment.,feel,8,joyful
hit:7214_conv:14429_uttr:1,0,I was trapped in a cave with my mates for 15 days,trap,12,terrified
hit:7215_conv:14430_uttr:1,0,I am looking forward to the new Star Wars movie.,look,11,anticipating
hit:7215_conv:14431_uttr:1,0,my dad died last year,die,5,devastated
hit:7218_conv:14436_uttr:1,0,I feel guilty when I'm around other peoples belongings,feel,10,guilty
hit:7220_conv:14441_uttr:1,0,My cat vomited on my shoes,vomit,6,disgusted
hit:7224_conv:14448_uttr:1,0,I look after my sister whilst my parents were away.,look,11,caring
hit:7224_conv:14449_uttr:1,0,My cat vomited on my shoes,vomit,6,angry
hit:7225_conv:14450_uttr:1,0,My cat vomited on my shoes,vomit,6,disgusted
hit:7225_conv:14451_uttr:1,0,I lost my wedding ring.,lose,6,sad
hit:7227_conv:14455_uttr:1,0,I find it hard to be faithful,find,7,faithful
hit:7228_conv:14457_uttr:1,0,My Mother in Law offered to buy us almost all the furniture for the nursery.,offer,16,surprised
hit:7229_conv:14458_uttr:1,0,i stole some money from my parents when i was a kid,steal,12,guilty
hit:7229_conv:14459_uttr:1,0,My neighbor left feces on my lawn.,leave,8,annoyed
hit:7231_conv:14462_uttr:1,0,My mother needs a liver transplant.,need,7,devastated
hit:7232_conv:14464_uttr:1,1,I really needed to workout one day since I skipped the day before.,need,14,prepared
hit:7234_conv:14468_uttr:1,0,I get embarrassed when I have to get intimate,get,9,embarrassed
hit:7234_conv:14469_uttr:1,0,I saw a man eat a handful of roaches.,see,10,disgusted
hit:7235_conv:14470_uttr:1,0,I am looking forward to the new pizza joint opening here.,look,12,anticipating
hit:7236_conv:14472_uttr:1,0,"I'm having a birthday party for my daughter later today, I think I have everything we need",think,19,prepared
hit:7237_conv:14474_uttr:1,0,I watched as the knife cut my buddies arm wide open.,watch,12,disgusted
hit:7238_conv:14476_uttr:1,0,I was saying goodbye to all of my friends like I would never see them again.,say,17,sad
hit:7238_conv:14477_uttr:1,0,I finally got a time with my buddy to go camping in a couple weeks!,get,16,excited
hit:7239_conv:14478_uttr:1,0,"On my first big rollecoaster of my life, and the loop was coming up.",come,16,terrified
hit:7239_conv:14479_uttr:1,0,Someone stole my ketchup at work.,steal,7,angry
hit:7240_conv:14480_uttr:1,0,"My best friend just sent me the, oh nevermind not tonight text again.",send,15,terrified
hit:7240_conv:14481_uttr:1,0,I get excited around men and not sure if I might be gay,get,13,excited
hit:7242_conv:14484_uttr:1,0,I came home to find all of my online shopping at my front door.,come,15,excited
hit:7243_conv:14486_uttr:1,0,I always feel confident after a few drinks,feel,8,confident
hit:7243_conv:14487_uttr:1,0,It took an hour for my pizza to get here.,take,11,disappointed
hit:7244_conv:14488_uttr:1,0,"I wore my old letter jacket yesterday, I found it stuffed back in my closet.",find,17,nostalgic
hit:7245_conv:14490_uttr:1,0,Im always giving life advice to my best friend.,give,11,caring
hit:7246_conv:14492_uttr:1,0,"I know that I can do anything that I set my mind too, It s not even a question.",s,21,faithful
hit:7247_conv:14494_uttr:1,0,My new girlfriend and my dog became friends way too fast.,become,12,jealous
hit:7247_conv:14495_uttr:1,0,I saw a really scary movie last night.,see,9,terrified
hit:7248_conv:14496_uttr:1,0,I am meeting my blind date today for the first time.,meet,12,anxious
hit:7248_conv:14497_uttr:1,0,I dumped my girlfriend for a younger woman.,dump,9,guilty
hit:7249_conv:14498_uttr:1,0,I watched my best friend juggle knifes.,watch,8,impressed
hit:7250_conv:14501_uttr:1,0,I remember when the Ice Cream man came around my neighborhood.,remember,12,nostalgic
hit:7251_conv:14502_uttr:1,0,"I could believe it, Did my friend really just say they loved me.",say,15,surprised
hit:7252_conv:14505_uttr:1,0,I often feel jealous of my friend,feel,7,hopeful
hit:7253_conv:14507_uttr:1,0,I constantly feel disappointed at myself,feel,6,disappointed
hit:7254_conv:14508_uttr:1,0,My drawing won a blue ribbon at the art fair.,win,11,proud
hit:7254_conv:14509_uttr:1,0,I finally reached my weight loss target which I have chasing for 6 months.,reach,15,proud
hit:7256_conv:14512_uttr:1,0,My new best friend has already found a better best friend than me.,find,14,jealous
hit:7256_conv:14513_uttr:1,0,My girlfriend dumped for my best friend.,dump,8,devastated
hit:7257_conv:14514_uttr:1,0,I can honestly say I have everything i could ever ask for.,say,13,content
hit:7258_conv:14517_uttr:1,0,I got the best phone call today,get,7,excited
hit:7259_conv:14518_uttr:1,0,I just ate an entire pizza and had a cup of nice warm hot coffee.,eat,16,content
hit:7259_conv:14519_uttr:1,1,Everyone else is sleeping,sleep,4,lonely
hit:7263_conv:14526_uttr:1,0,I got a puppy for my birthday!,get,8,disgusted
hit:7263_conv:14527_uttr:1,0,I accidentally spilled my drink on my friend at dinner,spill,10,embarrassed
hit:7264_conv:14528_uttr:1,0,My dog graduated doggie school,graduate,5,proud
hit:7264_conv:14529_uttr:1,0,I get to go to Italy in a few months!,get,11,joyful
hit:7265_conv:14531_uttr:1,0,Someone cut me off in traffic a few days ago.,cut,11,annoyed
hit:7267_conv:14534_uttr:1,0,I came home yesterday to a ripped up couch,come,9,surprised
hit:7268_conv:14536_uttr:1,1,Sitting on my deck enjoy the scenery and a cold iced tea,enjoy,12,content
hit:7268_conv:14537_uttr:1,0,I found a terribly beaten dog on the street.,find,10,caring
hit:7269_conv:14539_uttr:1,1,I spent two hours yesterday washing and detailing my car.,spend,11,annoyed
hit:7270_conv:14540_uttr:1,0,Sometimes I feel more ready to go on a date with a super attractive girl if I've got a couple of drinks in me.,feel,26,prepared
hit:7270_conv:14541_uttr:1,0,I joined a dancing class,join,5,hopeful
hit:7271_conv:14543_uttr:1,0,"I know I shouldn't have, but I texted a girl to ask her on a date.",know,19,hopeful
hit:7272_conv:14544_uttr:1,1,Got a huge delivery.,got,5,surprised
hit:7272_conv:14545_uttr:1,0,"If I get a good pump at the gym early in the morning, I feel like I can tackle any task on my to-do list for the day",feel,31,confident
hit:7273_conv:14547_uttr:1,0,"I went to the doctor recently for my annual check-up, I always think they're going to tell me something's wrong.",think,26,anxious
hit:7275_conv:14550_uttr:1,0,I saw a school of dogs cross the street together.,see,11,impressed
hit:7275_conv:14551_uttr:1,1,I texted a girl for a date.,texte,8,ashamed
hit:7278_conv:14557_uttr:1,0,my kids left and i felt all alone,leave,8,lonely
hit:7280_conv:14560_uttr:1,0,My dog is getting older and is starting to walk a little slower these days.,get,16,sad
hit:7280_conv:14561_uttr:1,1,A coworker helped me move to another city.,help,9,grateful
hit:7281_conv:14563_uttr:1,0,i loved taking care of my sisters pet,love,8,caring
hit:7283_conv:14567_uttr:1,0,i was irked when i couldnt get the day off,irk,11,annoyed
hit:7284_conv:14568_uttr:1,1,My coworker always seems to due my job better than me.,seem,12,jealous
hit:7285_conv:14571_uttr:1,0,i was hoping to get the day off,hope,8,hopeful
hit:7286_conv:14572_uttr:1,0,The lottery ticket I bought last night did not win.,win,11,disappointed
hit:7287_conv:14575_uttr:1,0,i cant wait for monday!,wait,7,excited
hit:7288_conv:14576_uttr:1,1,"I only ever just wanted to be able to draw fun doodles, but the other day I looked and I actually feel good about my drawing skills, finally.",want,31,confident
hit:7288_conv:14577_uttr:1,0,I got first place in a 1 mile race today.,get,11,proud
hit:7294_conv:14588_uttr:1,0,i cant wait for monday!,wait,7,anticipating
hit:7297_conv:14595_uttr:1,0,"My buddy started to turn pale, I just envisioned him throwing up all over my car.",envision,18,disgusted
hit:7298_conv:14596_uttr:1,0,A friend of mine died Thursday and I hadn't called her in about in a month,die,17,guilty
hit:7299_conv:14599_uttr:1,0,I tried to flirt with my crush and completely made a fool of myself.,try,15,ashamed
hit:7301_conv:14603_uttr:1,1,Talk about unexpected.,talk,4,surprised
